PhenotypeID,PhenotypeName,PhenoDesc,DateAdded,LastModified,Status,Version,Type,PopulationID
1000595,"Moorhen, purple",Porphyrio porphyrio,2019-10-11 12:29:40,2019-10-12 12:29:40 UTC,In Progress,2,MedPhenotype,5556239
1000596,"Fox, cape",Vulpes chama,2021-01-08 18:42:47,2021-01-09 18:42:47 UTC,Working Definition,1,Procedure,5555733
1000597,Long-tailed skua,Stercorarius longicausus,2020-08-13 17:23:43,2020-12-01 01:45:09,In Progress,3,MedPhenotype,5555988
1000598,Western grey kangaroo,Macropus fuliginosus,2020-09-25 19:15:00,2020-09-26 19:15:00 UTC,Working Definition,1,MedPhenotype,5556431
1000599,"Hawk, red-tailed",Buteo jamaicensis,2020-05-26 11:47:44,2020-05-27 11:47:44 UTC,Working Definition,1,LifeStyle_Envi,5556133
1000600,"Vulture, black",Aegypius tracheliotus,2019-10-03 22:54:58,2019-12-25 22:15:00,Working Definition,3,MedPhenotype,5555592
1000601,"Pigeon, wood",Columba palumbus,2020-06-28 07:08:24,2021-02-23 01:06:03,Validated Phenotype,2,MedPhenotype,5556302
1000602,Asiatic wild ass,Equus hemionus,2020-07-10 06:28:25,2021-02-22 12:17:48,In Progress,2,Procedure,5556047
1000603,Cereopsis goose,Cereopsis novaehollandiae,2020-02-27 04:29:02,2020-05-20 00:54:50,Validated Phenotype,1,Disease,5555846
1000604,Land iguana,Conolophus subcristatus,2020-03-06 12:36:41,2020-07-03 22:27:41,In Progress,2,Procedure,5555906
1000605,Harbor seal,Phoca vitulina,2020-08-27 22:40:49,2020-08-28 22:40:49 UTC,Validated Phenotype,2,Procedure,5556158
1000606,"Gazer, sun",Cordylus giganteus,2021-01-01 04:19:47,2021-02-13 17:24:32,Validated Phenotype,3,Demograpic,5556063
1000607,Bennett's wallaby,Macropus rufogriseus,2021-01-03 18:36:42,2021-01-04 18:36:42 UTC,Validated Phenotype,2,Lab,5556382
1000608,Madagascar hawk owl,Ninox superciliaris,2020-07-23 07:05:29,2020-07-24 07:05:29 UTC,Working Definition,3,MedPhenotype,5556201
1000609,Eastern indigo snake,Drymarchon corias couperi,2020-08-01 06:12:05,2021-03-12 18:48:51,In Progress,3,Demograpic,5556355
1000610,"Cat, miner's",Bassariscus astutus,2020-01-30 08:06:43,2020-04-26 14:30:42,Validated Phenotype,1,MedPhenotype,5556292
1000611,Red-shouldered glossy starling,Lamprotornis nitens,2019-12-05 07:37:35,2020-08-19 22:03:27,Working Definition,2,Vital,5555670
1000612,Purple grenadier,Uraeginthus granatina,2020-06-05 17:21:22,2020-07-01 05:02:22,In Progress,3,Disease,5556117
1000613,"Macaque, bonnet",Macaca radiata,2020-11-14 16:05:27,2020-11-15 16:05:27 UTC,Validated Phenotype,1,MedPhenotype,5556400
1000614,"Chickadee, black-capped",Parus atricapillus,2020-01-27 02:19:50,2020-03-18 00:08:23,Validated Phenotype,3,Vital,5556334
1000615,Lizard (unidentified),unavailable,2019-11-25 11:04:37,2020-06-24 06:05:55,In Progress,2,Vital,5555565
1000616,"Constrictor, eastern boa",Acrantophis madagascariensis,2020-10-16 17:49:52,2021-01-07 06:33:58,Validated Phenotype,2,Procedure,5556123
1000617,"Devil, tasmanian",Sarcophilus harrisii,2021-02-08 21:19:19,2021-02-09 21:19:19 UTC,Working Definition,1,Vital,5555983
1000618,"Dove, white-winged",Zenaida asiatica,2021-03-10 10:29:19,2021-03-11 10:29:19 UTC,Validated Phenotype,1,MedPhenotype,5555961
1000619,White-faced tree rat,Echimys chrysurus,2020-01-26 03:48:41,2020-01-28 03:31:24,In Progress,2,Demograpic,5555913
1000620,"Trotter, lily",Actophilornis africanus,2021-01-06 04:10:12,2021-01-07 04:10:12 UTC,Working Definition,2,Procedure,5555903
1000621,Mexican boa,Boa constrictor mexicana,2020-05-06 09:31:17,2020-09-24 19:23:52,Working Definition,3,MedPhenotype,5556068
1000622,Magellanic penguin,Spheniscus magellanicus,2021-02-27 20:52:01,2021-02-28 20:52:01 UTC,Validated Phenotype,3,Demograpic,5555615
1000623,"Buffalo, african",Snycerus caffer,2020-07-29 05:02:23,2021-03-06 16:39:55,Validated Phenotype,2,Vital,5556170
1000624,Sambar,Cervus unicolor,2020-06-04 12:18:09,2021-01-18 18:40:13,In Progress,2,Vital,5555628
1000625,"Squirrel, uinta ground",Spermophilus armatus,2019-10-05 03:32:29,2020-03-06 17:35:31,Working Definition,3,Vital,5556297
1000626,Bengal vulture,Gyps bengalensis,2020-07-19 16:03:21,2020-11-12 06:33:28,Working Definition,1,Lab,5556305
1000627,"Parakeet, rose-ringed",Psittacula krameri,2020-10-02 18:03:26,2020-10-03 18:03:26 UTC,Validated Phenotype,2,LifeStyle_Envi,5556505
1000628,Puma,Felis concolor,2021-02-10 05:19:00,2021-03-05 13:31:59,In Progress,2,Procedure,5555666
1000629,"Kudu, greater",Tragelaphus strepsiceros,2020-11-28 08:35:57,2020-11-29 08:35:57 UTC,Working Definition,3,Procedure,5555717
1000630,"Ass, asiatic wild",Equus hemionus,2020-08-28 03:25:07,2020-08-29 03:25:07 UTC,Validated Phenotype,2,Vital,5556537
1000631,"Lizard, mexican beaded",Heloderma horridum,2020-10-21 03:19:45,2021-01-11 19:25:34,Working Definition,1,MedPhenotype,5556410
1000632,White-bellied sea eagle,Haliaetus leucogaster,2020-05-28 00:28:08,2020-10-25 00:20:12,Validated Phenotype,3,Lab,5556127
1000633,Hottentot teal,Anas punctata,2020-02-28 00:48:42,2020-02-29 00:48:42 UTC,Working Definition,1,Vital,5555636
1000634,Gray rhea,Rhea americana,2021-04-05 06:16:04,2021-04-06 06:16:04 UTC,In Progress,3,Procedure,5555837
1000635,Small Indian mongoose,Herpestes javanicus,2020-11-18 20:25:48,2020-11-19 20:25:48 UTC,In Progress,1,Procedure,5555988
1000636,Nile crocodile,Crocodylus niloticus,2020-11-12 15:44:33,2020-12-24 13:45:17,Working Definition,1,Procedure,5556411
1000637,Australian brush turkey,Alectura lathami,2020-07-02 20:01:39,2020-07-03 20:01:39 UTC,Working Definition,3,Disease,5555752
1000638,"Crow, pied",Corvus albus,2020-02-27 15:15:09,2020-02-28 15:15:09 UTC,Validated Phenotype,2,Disease,5556238
1000639,"Goose, greylag",Anser anser,2020-05-28 06:47:01,2020-12-05 22:06:16,In Progress,3,Procedure,5556224
1000640,"Capuchin, black-capped",Cebus apella,2020-08-02 14:48:47,2021-03-02 01:52:32,In Progress,3,MedPhenotype,5555922
1000641,"Crow, pied",Corvus albus,2019-11-03 14:02:21,2020-02-19 18:37:45,Working Definition,1,Lab,5555694
1000642,"Badger, american",Taxidea taxus,2021-04-13 07:58:22,2021-04-14 07:58:22 UTC,Validated Phenotype,2,Procedure,5555943
1000643,"Tinamou, elegant crested",Eudromia elegans,2020-09-02 15:33:42,2020-09-22 20:26:56,Validated Phenotype,3,Disease,5555901
1000644,"Bustard, denham's",Neotis denhami,2020-08-05 21:33:15,2020-11-20 22:13:22,Working Definition,3,Disease,5556107
1000645,"Bushbaby, large-eared",Galago crassicaudataus,2020-08-12 21:50:11,2020-08-13 21:50:11 UTC,In Progress,1,MedPhenotype,5555555
1000646,"Hawk, ferruginous",Buteo regalis,2020-10-05 10:51:36,2021-04-03 18:08:35,Validated Phenotype,3,Lab,5556432
1000647,Black kite,Milvus migrans,2020-09-02 20:41:30,2021-02-28 13:22:40,In Progress,1,Demograpic,5556051
1000648,Sarus crane,Grus antigone,2019-11-30 21:35:20,2021-04-12 20:46:34,Validated Phenotype,1,Vital,5555756
1000649,Bat-eared fox,Otocyon megalotis,2020-02-12 22:10:56,2020-02-13 22:10:56 UTC,Working Definition,2,Disease,5556395
1000650,Slender loris,Loris tardigratus,2019-10-28 04:09:47,2020-03-20 19:46:51,Working Definition,1,Disease,5555902
1000651,African red-eyed bulbul,Pycnonotus nigricans,2021-01-08 05:49:14,2021-01-09 05:49:14 UTC,In Progress,2,LifeStyle_Envi,5556333
1000652,Monitor lizard (unidentified),Varanus sp.,2020-04-29 02:29:00,2021-01-14 01:15:01,Working Definition,1,Demograpic,5555925
1000653,"Fox, cape",Vulpes chama,2020-08-14 02:37:23,2020-08-15 02:37:23 UTC,Working Definition,2,Lab,5556308
1000654,Common waterbuck,Kobus defassa,2021-03-13 14:20:25,2021-04-15 06:21:09,In Progress,2,Lab,5556202
1000655,"Rattlesnake, eastern diamondback",Crotalus adamanteus,2020-09-21 21:06:03,2020-12-12 06:38:09,In Progress,1,Demograpic,5555791
1000656,Blue catfish,Ictalurus furcatus,2019-09-25 03:58:30,2019-11-18 03:45:43,Working Definition,1,LifeStyle_Envi,5556261
1000657,Pied kingfisher,Ceryle rudis,2020-06-29 09:10:27,2020-06-30 09:10:27 UTC,Working Definition,1,Demograpic,5555694
1000658,Vine snake (unidentified),Oxybelis sp.,2020-07-23 03:20:51,2020-12-27 20:15:52,Working Definition,3,Procedure,5556313
1000659,"Mynah, indian",Acridotheres tristis,2019-12-30 04:53:42,2020-07-01 04:41:31,Working Definition,2,Lab,5556155
1000660,"Heron, gray",Ardea cinerea,2020-08-18 11:09:29,2020-08-19 11:09:29 UTC,In Progress,2,MedPhenotype,5556222
1000661,Clark's nutcracker,Nucifraga columbiana,2021-01-20 07:27:54,2021-01-21 07:27:54 UTC,Working Definition,1,Lab,5555979
1000662,African wild cat,Felis silvestris lybica,2020-09-11 17:21:10,2021-01-07 08:39:57,Working Definition,1,LifeStyle_Envi,5555989
1000663,Woodchuck,Marmota monax,2021-02-20 17:47:16,2021-02-21 17:47:16 UTC,Validated Phenotype,1,Demograpic,5555655
1000664,"Turkey, australian brush",Alectura lathami,2020-08-28 11:46:33,2020-08-29 11:46:33 UTC,In Progress,2,Demograpic,5555966
1000665,Stanley bustard,Neotis denhami,2020-03-05 11:06:36,2020-11-03 13:35:31,In Progress,2,MedPhenotype,5556455
1000666,African lion,Panthera leo,2020-10-09 05:39:55,2021-04-11 14:01:12,In Progress,3,Disease,5556471
1000667,Barasingha deer,Cervus duvauceli,2019-11-22 12:53:29,2021-03-17 20:18:47,Working Definition,1,Demograpic,5555740
1000668,Genoveva,Junonia genoveua,2020-08-03 14:12:32,2020-12-07 00:28:33,Working Definition,3,Demograpic,5555843
1000669,"White-eye, pale",Zosterops pallidus,2020-04-29 16:16:12,2020-06-02 14:04:38,In Progress,2,MedPhenotype,5555803
1000670,Eastern white pelican,Pelecans onocratalus,2019-12-27 13:09:20,2021-02-23 01:21:37,Working Definition,1,Procedure,5555735
1000671,"Gull, swallow-tail",Creagrus furcatus,2019-12-02 16:57:40,2021-03-08 16:06:28,Validated Phenotype,3,Vital,5556035
1000672,Bohor reedbuck,Redunca redunca,2020-12-16 06:47:31,2020-12-17 06:47:31 UTC,Working Definition,3,Vital,5555572
1000673,Red-winged hawk (unidentified),unavailable,2020-01-18 22:09:18,2020-03-20 03:09:25,In Progress,2,Vital,5556274
1000674,Carmine bee-eater,Merops nubicus,2020-08-25 12:18:10,2020-08-26 12:18:10 UTC,In Progress,3,Vital,5556209
1000675,"Lizard, giant girdled",Cordylus giganteus,2020-12-08 21:50:36,2020-12-09 21:50:36 UTC,Working Definition,2,Vital,5556373
1000676,Banded mongoose,Mungos mungo,2020-04-15 08:48:59,2020-04-16 08:48:59 UTC,Validated Phenotype,2,Procedure,5555656
1000677,Hanuman langur,Semnopithecus entellus,2020-06-18 02:19:36,2020-06-19 02:19:36 UTC,Validated Phenotype,2,MedPhenotype,5555933
1000678,Agama lizard (unidentified),Agama sp.,2020-12-13 03:19:53,2020-12-14 03:19:53 UTC,Validated Phenotype,1,MedPhenotype,5555861
1000679,Dark-winged trumpeter,Psophia viridis,2019-12-28 07:03:46,2020-07-27 04:44:49,Working Definition,1,MedPhenotype,5556133
1000680,"Dunnart, fat-tailed",Smithopsis crassicaudata,2021-04-19 15:55:12,2021-04-20 15:55:12 UTC,Validated Phenotype,2,MedPhenotype,5556364
1000681,Common pheasant,Phasianus colchicus,2020-10-31 05:46:40,2020-11-01 05:46:40 UTC,Working Definition,2,LifeStyle_Envi,5556091
1000682,Monitor lizard (unidentified),Varanus sp.,2020-06-16 13:32:11,2020-07-25 11:39:14,In Progress,3,MedPhenotype,5556146
1000683,Dama wallaby,Macropus eugenii,2020-05-02 21:33:20,2020-05-03 21:33:20 UTC,Validated Phenotype,1,Demograpic,5555605
1000684,"Python, carpet",Morelia spilotes variegata,2020-05-17 22:17:40,2020-08-02 05:53:52,In Progress,1,LifeStyle_Envi,5556351
1000685,Brown pelican,Pelecanus occidentalis,2019-10-23 03:44:55,2020-04-08 01:44:43,Validated Phenotype,3,Lab,5555671
1000686,"Possum, pygmy",Acrobates pygmaeus,2020-06-29 14:01:12,2020-06-30 14:01:12 UTC,In Progress,3,LifeStyle_Envi,5556065
1000687,Kirk's dik dik,Madoqua kirkii,2019-12-26 18:40:23,2019-12-30 14:51:26,Working Definition,3,Disease,5555565
1000688,Steenbok,Raphicerus campestris,2020-11-17 12:31:25,2020-11-18 12:31:25 UTC,In Progress,3,MedPhenotype,5556385
1000689,"Sheep, stone",Ovis dalli stonei,2021-02-18 19:51:07,2021-02-19 19:51:07 UTC,In Progress,1,Procedure,5555876
1000690,Indian mynah,Acridotheres tristis,2020-12-04 09:38:40,2021-03-21 13:53:26,Validated Phenotype,3,Demograpic,5556253
1000691,"Egret, great",Casmerodius albus,2020-12-11 19:07:09,2020-12-12 19:07:09 UTC,Working Definition,1,Disease,5555784
1000692,"Zorro, azara's",Pseudalopex gymnocercus,2020-07-23 08:30:59,2021-01-21 16:09:48,In Progress,2,Vital,5555679
1000693,Javanese cormorant,Phalacrocorax niger,2020-04-19 02:15:25,2020-07-09 13:37:15,Validated Phenotype,2,MedPhenotype,5555939
1000694,Miner's cat,Bassariscus astutus,2020-09-28 21:52:12,2020-09-29 21:52:12 UTC,In Progress,2,Demograpic,5555991
1000695,"Iguana, land",Conolophus subcristatus,2020-08-26 01:55:40,2020-08-27 01:55:40 UTC,In Progress,3,Procedure,5556275
1000696,Egyptian cobra,Naja haje,2021-04-18 21:44:46,2021-04-19 21:44:46 UTC,Validated Phenotype,1,Lab,5555666
1000697,Helmeted guinea fowl,Numida meleagris,2021-03-15 05:36:50,2021-03-16 05:36:50 UTC,Validated Phenotype,1,Disease,5556253
1000698,"Peacock, indian",Pavo cristatus,2019-12-17 05:35:18,2020-02-15 03:17:50,In Progress,3,Lab,5555720
1000699,Brazilian tapir,Tapirus terrestris,2020-12-09 11:30:19,2021-01-09 12:05:48,Validated Phenotype,1,Demograpic,5555989
1000700,"Pheasant, ring-necked",Phasianus colchicus,2020-05-06 01:11:32,2020-12-18 12:29:50,In Progress,3,Procedure,5556234
1000701,Harbor seal,Phoca vitulina,2019-11-20 22:34:59,2020-06-28 05:06:11,In Progress,1,LifeStyle_Envi,5555620
1000702,"Mongoose, banded",Mungos mungo,2020-03-03 00:02:22,2020-09-07 18:09:14,Validated Phenotype,1,MedPhenotype,5555694
1000703,Cattle egret,Bubulcus ibis,2019-11-07 00:21:40,2020-09-25 03:16:13,In Progress,1,LifeStyle_Envi,5556101
1000704,"Flicker, field",Colaptes campestroides,2020-08-14 10:13:50,2020-09-11 02:08:30,Validated Phenotype,3,Vital,5556493
1000705,"Starling, cape",Lamprotornis nitens,2021-03-18 17:05:41,2021-03-19 17:05:41 UTC,Validated Phenotype,1,Demograpic,5556548
1000706,Black-collared barbet,Lybius torquatus,2019-11-03 15:12:45,2020-05-08 02:49:54,In Progress,1,Demograpic,5555867
1000707,Bonnet macaque,Macaca radiata,2020-08-19 22:19:08,2020-08-20 22:19:08 UTC,Working Definition,3,Lab,5555645
1000708,Asian lion,Panthera leo persica,2020-08-26 21:42:15,2020-08-27 21:42:15 UTC,Validated Phenotype,2,MedPhenotype,5556499
1000709,"Rhea, gray",Rhea americana,2020-04-27 08:07:05,2020-04-28 08:07:05 UTC,Validated Phenotype,2,MedPhenotype,5556326
1000710,Paddy heron (unidentified),unavailable,2020-09-04 16:10:32,2020-10-17 20:04:35,Validated Phenotype,3,Procedure,5555996
1000711,Laughing kookaburra,Dacelo novaeguineae,2020-01-03 16:22:16,2021-02-04 19:18:09,Working Definition,1,MedPhenotype,5556207
1000712,Large cormorant,Phalacrocorax carbo,2020-12-22 01:51:07,2020-12-23 01:51:07 UTC,Working Definition,3,MedPhenotype,5555602
1000713,African jacana,Actophilornis africanus,2021-02-09 15:25:57,2021-02-10 15:25:57 UTC,In Progress,2,Lab,5556488
1000714,"Kudu, greater",Tragelaphus strepsiceros,2020-01-05 09:53:19,2021-03-29 11:30:40,In Progress,3,Disease,5556546
1000715,Vine snake (unidentified),Oxybelis sp.,2020-07-28 03:33:11,2020-07-29 03:33:11 UTC,In Progress,1,Vital,5555635
1000716,Roseate cockatoo,Eolophus roseicapillus,2019-10-29 17:46:42,2020-07-08 21:40:12,Working Definition,1,Demograpic,5556212
1000717,Giraffe,Giraffe camelopardalis,2020-07-14 19:56:23,2020-07-15 19:56:23 UTC,Working Definition,1,Lab,5555827
1000718,Crested barbet,Trachyphonus vaillantii,2020-07-23 13:31:30,2021-03-19 15:10:30,In Progress,2,Vital,5555747
1000719,"Goose, andean",Chloephaga melanoptera,2021-03-13 05:50:19,2021-03-14 05:50:19 UTC,In Progress,1,Demograpic,5556470
1000720,"Bulbul, african red-eyed",Pycnonotus nigricans,2021-04-02 06:32:11,2021-04-03 06:32:11 UTC,Working Definition,3,Vital,5555724
1000721,"Skimmer, four-spotted",Libellula quadrimaculata,2021-02-11 12:35:24,2021-02-12 12:35:24 UTC,Working Definition,3,Lab,5556293
1000722,Snowy owl,Nyctea scandiaca,2020-03-11 04:53:43,2020-07-04 15:07:56,Validated Phenotype,1,MedPhenotype,5555870
1000723,"Cat, long-tailed spotted",Felis wiedi or Leopardus weidi,2020-09-21 09:59:20,2020-09-22 09:59:20 UTC,Working Definition,3,Lab,5556374
1000724,Osprey,Pandon haliaetus,2020-06-13 16:01:17,2020-06-14 16:01:17 UTC,In Progress,3,Lab,5556417
1000725,Large cormorant,Phalacrocorax carbo,2020-01-11 05:24:01,2020-06-21 05:34:33,In Progress,1,LifeStyle_Envi,5556433
1000726,Red howler monkey,Alouatta seniculus,2021-02-24 16:07:18,2021-02-25 16:07:18 UTC,In Progress,2,Procedure,5555682
1000727,"Roller, lilac-breasted",Coracias caudata,2020-08-20 05:44:06,2021-02-05 04:57:19,In Progress,2,Vital,5555597
1000728,Stick insect,Leprocaulinus vipera,2020-03-29 10:34:49,2020-11-06 14:17:28,Working Definition,1,Disease,5556432
1000729,Red deer,Cervus elaphus,2019-10-31 11:03:43,2020-03-08 18:30:40,In Progress,2,Procedure,5556261
1000730,"Cobra, cape",Naja nivea,2020-07-10 04:01:25,2020-07-11 04:01:25 UTC,Validated Phenotype,1,LifeStyle_Envi,5555949
1000731,"Glider, sugar",Petaurus breviceps,2020-11-23 02:34:59,2020-11-24 02:34:59 UTC,Working Definition,1,Procedure,5556116
1000732,Common boubou shrike,Laniarius ferrugineus,2021-04-19 02:35:15,2021-04-20 02:35:15 UTC,Validated Phenotype,2,LifeStyle_Envi,5556406
1000733,Fork-tailed drongo,Dicrurus adsimilis,2019-11-29 00:24:01,2020-12-03 01:46:45,Validated Phenotype,1,Lab,5556543
1000734,"Whale, killer",Orcinus orca,2019-11-27 04:50:37,2020-04-24 08:32:01,Validated Phenotype,3,Procedure,5555718
1000735,"Macaque, rhesus",Macaca mulatta,2021-01-16 08:10:57,2021-01-17 08:10:57 UTC,Validated Phenotype,1,Demograpic,5556518
1000736,"Cockatoo, sulfur-crested",Cacatua galerita,2020-12-29 05:44:08,2020-12-30 05:44:08 UTC,Validated Phenotype,1,Disease,5556454
1000737,Cape raven,Corvus albicollis,2020-10-04 20:21:07,2020-10-05 20:21:07 UTC,Validated Phenotype,2,LifeStyle_Envi,5556342
1000738,White-throated monitor,Varanus albigularis,2021-03-10 17:14:33,2021-03-11 17:14:33 UTC,Working Definition,3,Lab,5555914
1000739,Rhesus monkey,Macaca mulatta,2021-03-30 08:53:34,2021-03-31 08:53:34 UTC,Validated Phenotype,1,Vital,5556237
1000740,Southern right whale,Eubalaena australis,2020-07-02 20:41:36,2020-07-03 20:41:36 UTC,Working Definition,3,Demograpic,5555768
1000741,Brown brocket,Mazama gouazoubira,2019-10-20 18:51:06,2020-12-16 22:27:48,Working Definition,3,Lab,5556422
1000742,"Lemur, grey mouse",Microcebus murinus,2019-10-16 23:33:40,2021-02-05 04:26:39,Validated Phenotype,1,Demograpic,5556046
1000743,Spur-winged goose,Plectopterus gambensis,2021-02-21 20:08:50,2021-02-22 20:08:50 UTC,Validated Phenotype,2,Demograpic,5556452
1000744,"Fox, asian red",Vulpes vulpes,2020-01-21 15:19:56,2020-02-23 18:06:17,Working Definition,3,MedPhenotype,5555692
1000745,European stork,Ciconia ciconia,2020-12-20 22:04:12,2020-12-21 22:04:12 UTC,In Progress,3,Vital,5555808
1000746,Coyote,Canis latrans,2020-03-25 10:54:51,2021-03-07 02:29:43,Validated Phenotype,1,MedPhenotype,5555997
1000747,"Lemur, brown",Lemur fulvus,2021-03-29 16:10:46,2021-03-30 16:10:46 UTC,Validated Phenotype,2,Lab,5555916
1000748,"Waxbill, violet-eared",Uraeginthus granatina,2019-12-06 03:20:11,2021-03-04 17:15:48,In Progress,3,Demograpic,5555599
1000749,"Seal, southern elephant",Mirounga leonina,2019-10-06 03:15:26,2020-05-18 18:14:24,Validated Phenotype,3,LifeStyle_Envi,5556317
1000750,"Bird, black-throated butcher",Cracticus nigroagularis,2020-05-24 16:46:58,2020-06-26 22:24:40,Validated Phenotype,3,LifeStyle_Envi,5555883
1000751,Bonnet macaque,Macaca radiata,2021-02-12 01:14:42,2021-03-21 19:09:09,Working Definition,2,Procedure,5556425
1000752,"Lemur, brown",Lemur fulvus,2020-05-07 18:33:39,2020-10-17 22:38:12,Validated Phenotype,2,Vital,5556479
1000753,"Cat, miner's",Bassariscus astutus,2021-03-22 18:34:26,2021-03-23 18:34:26 UTC,Working Definition,1,Demograpic,5555733
1000754,"Starling, cape",Lamprotornis nitens,2020-05-04 16:39:09,2020-05-05 16:39:09 UTC,Validated Phenotype,1,Demograpic,5556264
1000755,"Buffalo, african",Snycerus caffer,2019-12-20 11:53:24,2019-12-21 11:53:24 UTC,Validated Phenotype,2,Procedure,5555882
1000756,Common pheasant,Phasianus colchicus,2021-02-15 05:52:30,2021-02-16 05:52:30 UTC,Working Definition,3,LifeStyle_Envi,5555591
1000757,Argalis,Ovis ammon,2020-09-17 17:59:40,2020-09-18 17:59:40 UTC,Validated Phenotype,3,Lab,5555578
1000758,Blue-faced booby,Sula dactylatra,2020-06-17 18:44:09,2020-11-09 03:53:26,Working Definition,2,Demograpic,5555784
1000759,Mountain duck,Hymenolaimus malacorhynchus,2020-04-23 02:56:31,2020-04-24 02:56:31 UTC,Working Definition,3,MedPhenotype,5555917
1000760,Coke's hartebeest,Alcelaphus buselaphus cokii,2021-01-28 23:10:14,2021-01-29 23:10:14 UTC,Working Definition,2,Lab,5555979
1000761,"Swan, black",Cygnus atratus,2020-06-30 17:32:03,2020-07-01 17:32:03 UTC,In Progress,3,MedPhenotype,5556380
1000762,Cormorant (unidentified),unavailable,2020-05-24 17:13:20,2020-06-26 13:25:07,Working Definition,3,Demograpic,5556275
1000763,"Deer, barasingha",Cervus duvauceli,2020-03-01 18:59:44,2020-12-25 18:54:30,Working Definition,2,Procedure,5555972
1000764,"Butterfly, tropical buckeye",Junonia genoveua,2019-12-01 18:27:04,2020-05-11 01:10:36,Working Definition,1,Vital,5556053
1000765,"Woodpecker, downy",Picoides pubescens,2020-12-26 09:45:11,2020-12-27 09:45:11 UTC,Working Definition,2,Procedure,5556245
1000766,"Bulbul, african red-eyed",Pycnonotus nigricans,2020-01-12 07:29:49,2020-04-29 09:03:38,In Progress,2,LifeStyle_Envi,5555929
1000767,Painted stork,Mycteria leucocephala,2021-01-17 23:26:20,2021-01-18 23:26:20 UTC,Working Definition,3,LifeStyle_Envi,5555845
1000768,Blue peacock,Pavo cristatus,2020-03-20 19:00:18,2020-03-21 19:00:18 UTC,Validated Phenotype,1,Demograpic,5555578
1000769,"Rattlesnake, eastern diamondback",Crotalus adamanteus,2020-05-19 21:28:59,2020-05-20 21:28:59 UTC,In Progress,1,Procedure,5556121
1000770,"Mouse, four-striped grass",Rhabdomys pumilio,2020-02-22 16:08:42,2020-03-26 06:47:03,Validated Phenotype,3,MedPhenotype,5556132
1000771,Snowy egret,Egretta thula,2020-01-08 02:52:25,2021-01-02 22:52:22,In Progress,3,Lab,5556492
1000772,"Grebe, little",Tachybaptus ruficollis,2020-10-26 16:23:15,2020-10-27 16:23:15 UTC,In Progress,3,Procedure,5555904
1000773,"Deer, barasingha",Cervus duvauceli,2020-06-22 00:34:09,2020-07-26 09:44:44,Validated Phenotype,3,Procedure,5555672
1000774,Stanley crane,Anthropoides paradisea,2021-01-21 08:18:59,2021-01-22 08:18:59 UTC,Validated Phenotype,2,Disease,5555996
1000775,"Cockatoo, sulfur-crested",Cacatua galerita,2021-03-09 22:02:12,2021-03-10 22:02:12 UTC,Validated Phenotype,3,Procedure,5555724
1000776,Golden jackal,Canis aureus,2020-09-16 16:26:38,2020-09-17 16:26:38 UTC,In Progress,2,Demograpic,5556312
1000777,"Dog, bush",Speothos vanaticus,2020-07-24 04:32:42,2020-09-16 22:02:05,Working Definition,1,MedPhenotype,5556282
1000778,Snowy owl,Nyctea scandiaca,2020-06-06 20:00:01,2020-09-26 14:36:20,Validated Phenotype,3,Procedure,5556440
1000779,Square-lipped rhinoceros,Ceratotherium simum,2020-11-10 07:38:13,2021-01-26 10:36:46,Working Definition,2,MedPhenotype,5555881
1000780,"Gull, lava",Larus fuliginosus,2020-02-06 11:36:00,2020-06-01 03:31:16,Working Definition,1,Demograpic,5555658
1000781,Openbill stork,Anastomus oscitans,2020-09-15 17:26:52,2020-09-16 17:26:52 UTC,Working Definition,3,Demograpic,5556028
1000782,Black-crowned night heron,Nycticorax nycticorax,2020-12-25 09:58:54,2021-04-06 04:27:27,In Progress,2,Vital,5556092
1000783,Lappet-faced vulture,Aegypius tracheliotus,2021-04-15 17:33:33,2021-04-16 17:33:33 UTC,In Progress,3,Demograpic,5556394
1000784,"Lark, horned",Eremophila alpestris,2019-11-04 11:51:26,2019-11-05 11:51:26 UTC,Working Definition,3,MedPhenotype,5556364
1000785,"Sifaka, verreaux's",Propithecus verreauxi,2020-01-14 20:03:54,2020-01-15 20:03:54 UTC,In Progress,3,Disease,5556407
1000786,"Dove, little brown",Streptopelia senegalensis,2021-03-03 12:57:27,2021-03-04 12:57:27 UTC,Working Definition,2,Lab,5555941
1000787,"Sparrow, house",Passer domesticus,2021-03-03 03:17:53,2021-03-04 03:17:53 UTC,In Progress,2,LifeStyle_Envi,5556091
1000788,Pied avocet,Recurvirostra avosetta,2019-09-18 05:55:53,2021-04-04 02:06:06,In Progress,2,Vital,5555868
1000789,Long-tailed skua,Stercorarius longicausus,2020-09-07 09:03:25,2020-09-08 09:03:25 UTC,Validated Phenotype,3,Procedure,5556416
1000790,"Wallaby, euro",Macropus robustus,2021-02-01 10:59:07,2021-02-02 10:59:07 UTC,Working Definition,1,Disease,5555582
1000791,Ornate rock dragon,Ctenophorus ornatus,2021-02-22 06:38:57,2021-02-23 06:38:57 UTC,Working Definition,2,Procedure,5555875
1000792,"Kangaroo, brush-tailed rat",Bettongia penicillata,2020-04-23 05:07:30,2021-03-13 05:22:56,Working Definition,2,Procedure,5555801
1000793,Flightless cormorant,Nannopterum harrisi,2020-05-06 04:12:43,2020-05-07 04:12:43 UTC,In Progress,1,Demograpic,5555824
